anime_id,Genres,English name,Type,Episodes,Studios,Source
29467,"Kids, Adventure",Bubaga,TV,8,Unknown,Unknown
29469,"Kids, Slice of Life, Fantasy",Unknown,TV,9,Unknown,Unknown
29471,"Kids, Slice of Life",Unknown,TV,12,Unknown,Unknown
29473,"Kids, Slice of Life, Adventure, Historical",Unknown,TV,3,Unknown,Unknown
29475,"Adventure, Fantasy, Kids, Sci-Fi",Straw-saurus NEO,Special,1,Unknown,Unknown
29477,"Kids, Mecha",Unknown,Special,1,Unknown,Unknown
29479,Kids,Unknown,Special,1,Unknown,Unknown
29481,"Fantasy, Kids",Unknown,Special,1,Unknown,Unknown
29483,Kids,Unknown,Special,1,Unknown,Unknown
29485,"Kids, Fantasy",Talpy,TV,13,Unknown,Unknown
29487,"Slice of Life, Kids",Unknown,TV,48,Unknown,Unknown
29489,Kids,Unknown,TV,2,Unknown,Unknown
29491,"Kids, Fantasy",Unknown,Movie,1,Unknown,Unknown
29493,"Kids, Adventure",Unknown,Special,1,Unknown,Unknown
29495,"Kids, Horror",Unknown,Special,1,Unknown,Unknown
29497,"Sci-Fi, Space, Kids",Unknown,Special,1,Unknown,Unknown
29499,"Kids, Fantasy",Unknown,Special,1,Unknown,Unknown
29501,"Kids, Sports",Unknown,Special,1,Unknown,Unknown
29503,"Music, Kids",Unknown,Special,1,Unknown,Unknown
29505,"Adventure, Music, Kids",Unknown,Special,1,Unknown,Unknown
29507,"Kids, Music",Unknown,TV,4,Unknown,Unknown
29511,"Music, Slice of Life",Unknown,Movie,1,Studio Deen,Original
29513,"Slice of Life, Music, School",Unknown,Movie,1,J.C.Staff,Original
29515,"Slice of Life, Comedy, Sci-Fi",Unknown,Movie,1,SynergySP,Unknown
29517,"Kids, Sci-Fi",Unknown,Movie,1,Tezuka Productions,Original
29527,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",Unknown,TV,65,Unknown,Unknown
29529,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",Unknown,TV,26,Unknown,Unknown
29535,Kids,Unknown,OVA,1,Unknown,Unknown
29537,"Kids, Fantasy",Unknown,OVA,1,Unknown,Unknown
29539,"Kids, Fantasy",Unknown,OVA,1,Unknown,Unknown
29541,"Fantasy, Music",Unknown,OVA,1,Unknown,Unknown
29543,Kids,Unknown,OVA,1,Unknown,Unknown
29545,"Kids, Fantasy",Unknown,OVA,1,Unknown,Unknown
29547,"Kids, Magic, Fantasy",Unknown,OVA,1,Unknown,Unknown
29549,"Kids, Fantasy",Unknown,OVA,1,Unknown,Unknown
29551,Fantasy,Crab Temple Omen,Movie,1,Unknown,Other
29555,Historical,Unknown,Movie,1,Unknown,Other
29557,"Military, Historical",For the Kingdom,Movie,1,Unknown,Original
29559,Kids,Three Little Bears,Movie,1,Unknown,Original
29573,Hentai,Unknown,OVA,1,PoRO,Visual novel
29575,Hentai,Unknown,OVA,4,Collaboration Works,Visual novel
29583,"Comedy, Sports, School, Shounen",Unknown,Special,1,Production I.G,Unknown
29585,"Music, Psychological",Unknown,Movie,1,Unknown,Unknown
29587,"Music, Kids",Unknown,Movie,1,Unknown,Unknown
29589,"Comedy, Romance, School, Shounen",Ultimate Otaku Teacher,TV,24,A-1 Pictures,Manga
29597,Comedy,Flower,Movie,1,Unknown,Unknown
29603,Sports,Unknown,ONA,33,Next Media Animation,Manga
29605,"Action, Martial Arts",Double Hard,ONA,26,Next Media Animation,Manga
29609,Action,Unknown,Special,1,Unknown,Original
29611,"Kids, Adventure, Comedy, Super Power",Unknown,Movie,1,Shin-Ei Animation,Unknown
29613,"Kids, Adventure, Comedy, Super Power",Unknown,Movie,1,Shin-Ei Animation,Unknown
29615,"Romance, Dementia, Music",Unknown,Music,1,Unknown,Original
29617,"Dementia, Music",Good-bye Elvis and USA,Movie,1,Unknown,Original
29619,"Dementia, Music",Good-by Marilyn,Movie,1,Unknown,Original
29623,Drama,Unknown,Movie,1,Unknown,Original
29629,Dementia,Unknown,Movie,1,Unknown,Unknown
29633,"Music, Dementia",Locus,Movie,1,Unknown,Unknown
29635,"Comedy, Romance",Man and Woman and Dog,Movie,1,Unknown,Unknown
29637,"Drama, Romance",Unknown,Movie,1,Unknown,Original
29643,Magic,Unknown,Special,Unknown,Unknown,Unknown
29645,Dementia,Time,Movie,1,Unknown,Original
29647,Dementia,Submarine Cassiopeia,Movie,1,Unknown,Original
29649,Dementia,Chase,Movie,1,Unknown,Unknown
29651,"Samurai, Historical, Drama",Commotion at Ikedaya,Movie,1,Unknown,Original
29653,"Samurai, Historical, Drama",Two Samurai,Movie,1,Unknown,Original
29655,Unknown,M.S. Chanda,Movie,1,Unknown,Unknown
29657,Dementia,Unknown,Movie,1,Unknown,Original
29661,Dementia,Unknown,Movie,1,Unknown,Unknown
29665,Dementia,Illusion City,Movie,1,Unknown,Original
29667,Dementia,Transparent Man,Movie,1,Unknown,Original
29669,Dementia,Dot,Movie,1,Unknown,Original
29671,Psychological,The Gourd-Bottle,Movie,1,Unknown,Unknown
29673,Comedy,The Creation,Movie,1,Unknown,Unknown
29675,Drama,Spotlight,Movie,1,Unknown,Unknown
29677,"Drama, Historical",Shadow,Movie,1,Unknown,Original
29679,"Demons, Drama",Oni Love Song,Movie,1,Unknown,Original
29681,Dementia,Phenakistoscope,Movie,1,Unknown,Unknown
29687,"Action, Adventure, Comedy, Shounen",Unknown,TV,51,Ascension,Original
29697,"Comedy, Sports, School, Shounen",Unknown,Special,1,Production I.G,Unknown
29701,Comedy,Unknown,Movie,1,Unknown,Original
29703,Hentai,Unknown,OVA,1,Unknown,Manga
29705,Hentai,Girl's Education,OVA,2,Unknown,Visual novel
29707,Music,Unknown,Music,1,Trigger,Unknown
29708,Dementia,Unknown,Movie,1,Unknown,Unknown
29709,Dementia,Unknown,Movie,1,Unknown,Unknown
29710,"Music, Dementia",Unknown,Movie,1,Unknown,Unknown
29711,Dementia,Unknown,Movie,1,Unknown,Unknown
29712,Dementia,Unknown,Movie,1,Unknown,Unknown
29713,Dementia,Unknown,Movie,1,Unknown,Unknown
29715,Comedy,Unknown,TV,26,Kachidoki Studio,Web manga
29716,"Adventure, Space, Drama, Sci-Fi",Unknown,Special,1,Toei Animation,Unknown
29718,Drama,Unknown,Special,1,Unknown,Unknown
29719,Dementia,Vienna Mix,Movie,1,Unknown,Original
29722,"Comedy, Slice of Life",Sushi and Beyond,TV,24,Fanworks,Book
29727,"Adventure, Psychological, Space",Unknown,Movie,1,Unknown,Unknown
29729,Comedy,Unknown,ONA,8,Unknown,Original
29730,Hentai,Unknown,OVA,2,Unknown,Manga
29731,"Slice of Life, Comedy",Unknown,ONA,1,Unknown,Unknown
29733,"Kids, Adventure",Unknown,OVA,1,Unknown,Unknown
29738,Music,Unknown,TV,10,Tatsunoko Production,Unknown
29739,Comedy,Unknown,Special,1,Unknown,Unknown
29740,Kids,Unknown,TV,26,Unknown,Unknown
29741,Sci-Fi,Unknown,ONA,13,Unknown,Unknown
29742,Slice of Life,Unknown,ONA,13,Unknown,Unknown
29743,Slice of Life,Unknown,ONA,13,Unknown,Unknown
29744,Music,Unknown,Music,1,Unknown,Music
29745,Kids,Unknown,TV,60,Unknown,Unknown
29746,Comedy,Unknown,TV,25,Unknown,Unknown
29747,"Kids, Comedy",Unknown,TV,20,Unknown,Original
29748,"Kids, Comedy",Unknown,TV,12,Unknown,Original
29749,Comedy,Unknown,ONA,8,Unknown,Unknown
29750,Comedy,Unknown,OVA,1,Unknown,Unknown
29751,"Sci-Fi, Comedy",Unknown,ONA,1,Opera House,Web manga
29752,"Slice of Life, Comedy",Unknown,ONA,2,Unknown,Unknown
29755,"Comedy, Sports, Drama, School, Shounen",Unknown,Movie,1,Production I.G,Manga
29756,Adventure,Unknown,Movie,1,Nippon Animation,Original
29757,"Kids, Music",Unknown,Music,1,Unknown,Unknown
29758,"Action, Mystery, Comedy, Super Power, Supernatural, Martial Arts, Seinen",Taboo Tattoo,TV,12,J.C.Staff,Manga
29759,Kids,Unknown,TV,63,Unknown,Unknown
29764,"Music, Dementia",Unknown,Movie,1,Unknown,Original
29765,Unknown,Unknown,Movie,1,Unknown,Unknown
29766,Dementia,Unknown,Movie,1,Unknown,Original
29767,Unknown,Unknown,Movie,1,Unknown,Unknown
29768,Dementia,Unknown,Movie,1,Unknown,Unknown
29770,Music,Unknown,Music,1,Unknown,Unknown
29771,"Dementia, Music",Unknown,Movie,1,Unknown,Original
29772,"Dementia, Music",Unknown,Movie,1,Unknown,Unknown
29777,"Military, Comedy, Dementia",Crazy World,Movie,1,Unknown,Original
29778,Music,Secret,Music,1,Unknown,Unknown
29780,"Dementia, Music",Unknown,Movie,1,Unknown,Original
29782,"Historical, Military",The Battle of the Malay Sea,Movie,1,Unknown,Original
29785,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen","Actually, I am...",TV,13,"TMS Entertainment, 3xCube",Manga
29786,"Comedy, Ecchi, School",SHIMONETA:A Boring World Where the Concept of Dirty Jokes Doesn't Exist,TV,12,J.C.Staff,Light novel
29787,"Slice of Life, Comedy",Is the Order a Rabbit??,TV,12,"Kinema Citrus, White Fox",4-koma manga
29791,Kids,Who's That?,Movie,1,Unknown,Unknown
29792,Kids,Five Small Stories,Movie,1,Unknown,Unknown
29793,Kids,The Strong Bridge,Movie,1,Unknown,Unknown
29795,"Kids, Demons, Historical",The Soba Flower of Mt. Oni,Movie,1,Unknown,Original
29796,Kids,Unknown,Movie,1,Unknown,Original
29797,Kids,Panache the Squirrel,Movie,1,Unknown,Original
29798,Kids,Unknown,Movie,1,Unknown,Unknown
29799,Kids,Unknown,Movie,1,Unknown,Unknown
29800,"Comedy, Kids",Unknown,Movie,1,Unknown,Original
29801,Drama,THE IDOLM@STER MILLION LIVE! 1st ANNIVERSARY PV,Special,1,A-1 Pictures,Game
29803,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Overlord,TV,13,Madhouse,Light novel
29807,Hentai,Unknown,OVA,1,T-Rex,Visual novel
29808,Hentai,Unknown,OVA,1,G-Lam,Visual novel
29809,Hentai,Unknown,OVA,1,Office Takeout,Visual novel
29812,Drama,Unknown,Movie,1,Unknown,Original
29814,Kids,Unknown,Movie,1,Toei Animation,Original
29820,"Parody, Comedy",Unknown,ONA,4,DLE,Unknown
29821,"Parody, Comedy",Unknown,ONA,4,DLE,Unknown
29822,"Parody, Comedy",Unknown,ONA,4,DLE,Unknown
29823,"Parody, Comedy",Unknown,ONA,4,DLE,Unknown
29825,"Slice of Life, Comedy, Shoujo",Unknown,Special,4,Unknown,Manga
29829,"Comedy, Drama, Slice of Life",Unknown,Movie,1,TYO Animations,Original
29830,"Comedy, Drama, Slice of Life",Unknown,Movie,1,TYO Animations,Original
29831,"Comedy, Drama, Slice of Life",Unknown,Movie,1,TYO Animations,Original
29832,"Adventure, Kids",Unknown,Movie,1,DLE,Original
29833,Kids,The Tree of Courage,Movie,1,Unknown,Other
29834,"Drama, Sports",Unknown,Special,1,Production I.G,Unknown
29835,"Kids, Comedy, Romance",Unknown,Special,2,Pollyanna Graphics,Unknown
29836,"Kids, Comedy",Unknown,TV,13,Unknown,Unknown
29837,"Police, Supernatural, Mystery",Ryoko's Case File Special,Special,1,Doga Kobo,Light novel
29842,"Kids, Magic, Comedy",Unknown,Movie,1,Unknown,Unknown
29843,"Kids, Comedy",Unknown,TV,12,Unknown,Unknown
29844,Comedy,Unknown,TV,12,Unknown,Unknown
29846,"Comedy, Kids, Super Power",Unknown,TV,32,OLM Digital,Original
29850,Action,Unknown,Special,1,Unknown,Game
29851,Comedy,Unknown,ONA,14,Unknown,Unknown
29852,Hentai,Unknown,OVA,2,Unknown,Manga
29853,"Military, School",Unknown,Special,2,Unknown,Original
29854,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",Ushio and Tora,TV,26,"MAPPA, Studio VOLN",Manga
29855,"Fantasy, Harem, Romance, Shoujo",Unknown,Movie,1,Studio Deen,Game
29856,"Music, Kids",Unknown,Music,1,Unknown,Music
29857,Drama,Maha-Stamaprapta Bodhisattva's Preachment on Being Mindful of the Buddha,Special,1,Unknown,Unknown
29860,Comedy,Unknown,ONA,1,DLE,Unknown
29861,Comedy,Unknown,ONA,1,DLE,Unknown
29862,Comedy,Unknown,ONA,1,DLE,Unknown
29863,"Adventure, Kids, Fantasy",Unknown,Movie,1,Unknown,Picture book
29865,Comedy,Unknown,TV,13,Gathering,4-koma manga
29867,Kids,Unknown,Movie,1,Unknown,Original
29868,"Kids, Magic, Fantasy, Shoujo",Unknown,Movie,1,Toei Animation,Original
29870,Romance,Unknown,Movie,1,Unknown,Original
29871,"Music, Sci-Fi",Unknown,Music,1,Gainax,Original
29876,"Action, Sci-Fi, Comedy, Romance, Fantasy, Mecha, School",School Shock,ONA,6,Haoliners Animation League,Manga
29886,"Adventure, Fantasy",Submarine Bubble Bubble,Movie,1,Unknown,Unknown
29888,"Kids, Music",Unknown,Music,1,Unknown,Music
29889,Comedy,Unknown,Special,1,Unknown,Unknown
29893,"Sci-Fi, Slice of Life, Fantasy, Shounen",Aria the Avvenire,Special,3,TYO Animations,Manga
29895,Kids,Unknown,Movie,1,Unknown,Original
29897,Historical,Unknown,Movie,1,Unknown,Original
29898,Sci-Fi,Unknown,Movie,1,Unknown,Original
29900,Drama,Unknown,Movie,1,Unknown,Original
29901,"Comedy, Kids, Fantasy",Unknown,Movie,1,TMS Entertainment,Original
29902,"Music, Dementia",Unknown,Music,1,TYMOTE,Original
29904,Psychological,Unknown,Movie,1,Unknown,Original
29905,Dementia,"Gentle Whistle, Bird and Stone",Movie,1,Unknown,Original
29906,Psychological,A Clerk in Charge,Movie,1,Unknown,Original
29907,Dementia,A Whistle,Movie,1,Unknown,Other
29908,Psychological,The Thing of Rotation for a Child,Movie,1,Unknown,Original
29910,"Action, Historical, Martial Arts, Fantasy",The Legend of Qin,Movie,1,Sparkly Key Animation Studio,Novel
29915,Hentai,Pure Love Maniac,OVA,2,Unknown,Manga
29916,Hentai,Unknown,OVA,2,Media Bank,Visual novel
29917,Demons,Unknown,Movie,1,Unknown,Original
29918,Demons,Unknown,Movie,1,Unknown,Original
29919,Kids,Unknown,Movie,1,Unknown,Other
29920,Unknown,Unknown,Movie,1,Unknown,Other
29921,Unknown,Unknown,Movie,1,Unknown,Other
29922,Unknown,Unknown,Movie,1,Unknown,Original
29923,Unknown,Unknown,Movie,1,Unknown,Original
29924,Kids,Unknown,Movie,100,Unknown,Unknown
29925,Kids,Unknown,Movie,1,Unknown,Unknown
29926,Kids,Unknown,Movie,1,Unknown,Unknown
29927,"Historical, Kids",Unknown,Movie,1,Unknown,Unknown
29928,Kids,Unknown,Movie,1,Unknown,Original
29929,Kids,Unknown,Movie,1,Unknown,Original
29932,Dementia,Unknown,Movie,1,Unknown,Original
29933,Music,Unknown,Special,2,Unknown,Unknown
29935,"Action, Historical, Martial Arts, Fantasy",Unknown,ONA,3,Sparkly Key Animation Studio,Novel
29936,"Action, Historical, Martial Arts, Fantasy",Qin's Moon:The Emperor Under Heaven,ONA,75,Sparkly Key Animation Studio,Novel
29937,"Action, Historical, Martial Arts, Fantasy",Unknown,ONA,1,Sparkly Key Animation Studio,Novel
29941,Music,Million Doll,TV,11,Asahi Production,Web manga
29943,"Dementia, Music",Unknown,Movie,1,Unknown,Original
29944,Dementia,A Gum Boy,Movie,1,Unknown,Unknown
29946,Music,Unknown,Music,1,Unknown,Original
29947,Kids,Unknown,Movie,1,Unknown,Original
29948,Kids,Unknown,Movie,1,Unknown,Original
29949,Dementia,Unknown,Movie,1,Unknown,Original
29952,"Dementia, Music",The Garden of Pleasure,Movie,1,Unknown,Unknown
29953,"Dementia, Music",Unknown,Movie,1,Unknown,Unknown
29954,Dementia,Unknown,ONA,1,Unknown,Original
29955,Music,Unknown,Music,1,Unknown,Unknown
29956,Dementia,Unknown,Movie,1,Unknown,Unknown
29957,Dementia,Unknown,Movie,1,Unknown,Original
29961,"Action, Martial Arts",Unknown,OVA,1,Unknown,Unknown
29963,"Music, Kids",Unknown,Music,1,Unknown,Original
29966,"Music, Kids",Unknown,Music,1,Unknown,Music
29970,"Music, Kids",Unknown,Music,1,Unknown,Original
29971,Dementia,Unknown,ONA,1,Unknown,Original
29972,Dementia,Unknown,ONA,1,Unknown,Original
29973,Dementia,Unknown,ONA,1,Unknown,Original
29974,"Harem, School, Shoujo, Vampire","Diabolik Lovers II:More,Blood",TV,12,Zexcs,Visual novel
29975,"Action, Sci-Fi",Unknown,ONA,1,Unknown,Game
29976,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",Dance with Devils,TV,12,Brain's Base,Original
29978,Comedy,Unknown,ONA,1,Unknown,Original
29979,Slice of Life,Unknown,ONA,1,Unknown,Original
29980,"Adventure, Dementia",Unknown,Movie,1,Unknown,Original
29984,Dementia,Crayon Angel,Movie,1,Unknown,Original
29985,Dementia,Unknown,Movie,1,Unknown,Original
29986,Dementia,Unknown,Movie,1,Unknown,Original
29987,Dementia,Unknown,Movie,1,Unknown,Original
29988,Dementia,Commercial War,Movie,1,Unknown,Original
29989,Dementia,Breathing of the Wind:Animation Correspondence,Movie,1,Unknown,Original
29992,Hentai,Unknown,OVA,1,Unknown,Unknown
29994,Hentai,Unknown,OVA,1,Unknown,Unknown
29995,Dementia,Unknown,ONA,1,Unknown,Original
29998,Comedy,Unknown,Special,1,AIC PLUS+,Light novel
29999,"Military, Sci-Fi",Unknown,Special,1,Gainax,Unknown
30010,Mecha,Unknown,OVA,1,Studio A-CAT,Other
30012,Historical,Unknown,Movie,1,Unknown,Unknown
30013,"Comedy, Parody",Unknown,ONA,8,Steve N' Steven,Web manga
30014,"Comedy, Romance, Slice of Life",momokuri,ONA,26,Satelight,Web manga
30015,"Slice of Life, Romance, School",ReLIFE,TV,13,TMS Entertainment,Web manga
30016,"Action, Comedy, Drama",Nanbaka,TV,13,Satelight,Web manga
30018,Kids,Unknown,Movie,1,Unknown,Manga
30019,Kids,Unknown,Movie,1,Unknown,Manga
30024,"Drama, Kids",Unknown,Movie,1,Unknown,Unknown
30025,"Super Power, Kids",Unknown,TV,30,Unknown,Unknown
30026,"Comedy, Kids",Unknown,TV,50,Unknown,Unknown
30027,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",Unknown,TV,39,Unknown,Unknown
30028,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",Unknown,TV,4,Toei Animation,Unknown
30029,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",Funky Fables,OVA,26,Unknown,Unknown
30030,"Comedy, Fantasy, Magic, Shoujo",Unknown,TV,39,Studio Deen,Original
30034,"Kids, Adventure",The Voyages of Doctor Dolittle,TV,13,Unknown,Unknown
30036,"Romance, Music",Unknown,Movie,1,Unknown,Unknown
30039,Game,Future Card Buddyfight Hundred,TV,50,"Xebec, OLM",Card game
30042,"Action, Martial Arts",Unknown,Movie,1,Unknown,Unknown
30045,Drama,Unknown,Movie,1,Unknown,Other
30046,"Adventure, Comedy",Unknown,Special,1,Unknown,Unknown
30048,"Adventure, Slice of Life, Comedy, Kids",Curucuru and Friends,TV,13,Unknown,Unknown
30049,"School, Slice of Life",Unknown,Movie,1,Unknown,Unknown
30050,"Slice of Life, Comedy",Unknown,Special,1,Eiken,Unknown
30051,Comedy,McDull:The Pork of Music,Movie,1,Unknown,Unknown
30052,Comedy,McDull:Me & My Mum,Movie,1,Unknown,Unknown
30053,Slice of Life,Unknown,Movie,1,Unknown,Original
30054,School,Unknown,Movie,1,Unknown,Unknown
30055,Unknown,Unknown,Movie,1,Unknown,Unknown
30056,Comedy,Unknown,Special,7,Kyoto Animation,Light novel
30057,"Adventure, Comedy, Fantasy",Unknown,TV,13,Unknown,Unknown
30058,"Action, School",Unknown,ONA,1,Unknown,Unknown
30059,Drama,Unknown,Movie,1,Unknown,Other
30060,"Action, Adventure, Fantasy",Crimson Sword Quest,TV,26,Unknown,Unknown
30061,"Action, Mecha, Shounen",Unknown,OVA,1,Sunrise,Unknown
30064,"Fantasy, Kids",Unknown,OVA,4,Unknown,Unknown
30065,"Music, Historical",Unknown,Movie,1,Unknown,Original
30066,"Action, Adventure, Police, Mystery",Licensed by Royalty,Special,1,TNK,Original
30070,"Action, Historical",Unknown,Movie,1,Unknown,Other
30071,"Kids, Adventure",Unknown,Movie,1,Unknown,Unknown
30072,Historical,Unknown,Movie,1,Unknown,Unknown
30073,"Kids, Music",Unknown,Music,1,Unknown,Original
30074,"Music, Kids",Unknown,Music,1,Unknown,Original
30075,"Music, Kids",Unknown,Music,1,Unknown,Original
30076,"Kids, Music",Unknown,Music,1,Unknown,Original
30077,"Music, Kids",Unknown,Music,1,Unknown,Original
30078,Kids,Unknown,Movie,1,Unknown,Unknown
30079,Fantasy,Unknown,Special,12,Unknown,Other
30080,Action,Unknown,ONA,2,Unknown,Game
30081,"Music, Historical, Kids",Unknown,Music,1,Unknown,Original
30082,"Music, Kids",Unknown,Music,1,Unknown,Original
30083,"Music, Comedy, Kids",Unknown,Music,1,Unknown,Original
30085,"Music, Kids",Unknown,Music,1,Unknown,Original
30086,"Comedy, Drama",The Blossom Man,Movie,1,Unknown,Other
30088,Slice of Life,RYOTEI-NO-AJI,Special,Unknown,Studio Colorido,Original
30089,"Comedy, Horror",Unknown,OVA,4,Studio Binzo,Original
30090,Comedy,Zombie Diary,ONA,1,Unknown,Unknown
30091,"Action, Fantasy, Supernatural",Chaos Dragon,TV,12,"SILVER LINK., Connect",Game
30092,Music,Unknown,Music,1,Unknown,Unknown
30093,Comedy,Unknown,ONA,1,Unknown,Unknown
30094,"Action, Comedy",Unknown,ONA,1,Unknown,Unknown
30095,"Action, Comedy, Seinen",Color Old Master Q,Movie,1,Unknown,Unknown
30096,"Comedy, Historical, Seinen",Unknown,Movie,1,Unknown,Unknown
30097,"Action, Comedy, Seinen","Old Master Q & ""San-T""",Movie,1,Unknown,Unknown
30098,"Comedy, Seinen",Master Q:Incredible Pet Detective,Movie,1,Unknown,Unknown
30099,"Comedy, Seinen",Old Master Q and Little Ocean Tiger,Movie,1,Unknown,Unknown
30100,Fantasy,Unknown,Special,1,Kinema Citrus,Light novel
30103,"Music, Magic, Fantasy, Shoujo",Unknown,Music,1,Toei Animation,Original
30104,Music,SAY! Cho-oh Rap,Music,1,Unknown,Unknown
30105,Kids,The Art of 10^64 -Understanding Vastness-,ONA,1,Unknown,Unknown
30106,Kids,Don't Count Naively,ONA,1,Unknown,Unknown
30107,"Adventure, Comedy, Historical",Unknown,OVA,1,Unknown,Unknown
30116,Kids,Unknown,TV,80,Unknown,Unknown
30117,"Kids, Adventure",Monpy,TV,18,Unknown,Unknown
30118,"Kids, Slice of Life",Unknown,TV,84,Unknown,Unknown
30119,Kids,Unknown,TV,Unknown,Unknown,Original
30120,"Adventure, Kids",Unknown,TV,34,Unknown,Original
30121,"Adventure, Kids",Unknown,TV,154,Unknown,Unknown
30122,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Unknown,Special,1,Unknown,Other
30123,"Fantasy, Romance, Drama, Shoujo",Snow White with the Red Hair,TV,12,Bones,Manga
30124,"Kids, Comedy",Unknown,OVA,1,Unknown,Unknown
30125,Comedy,Unknown,OVA,1,Unknown,Unknown
30127,"Comedy, Slice of Life",Danchigai,TV,12,Creators in Pack,4-koma manga
30128,Hentai,Unknown,OVA,1,Unknown,Manga
30129,Kids,Unknown,TV,Unknown,Unknown,Unknown
30131,Kids,Unknown,TV,13,Unknown,Unknown
30132,Hentai,Unknown,OVA,1,Studio Eromatick,Visual novel
30133,Drama,Unknown,Special,1,Asahi Production,Unknown
30134,"Action, Adventure",Unknown,Movie,1,Unknown,Unknown
30137,"Action, Super Power, Shounen",Unknown,OVA,1,Asread,Manga
30138,Comedy,Unknown,TV,25,Unknown,Unknown
30139,"Kids, Adventure, Comedy",Unknown,OVA,2,Unknown,Unknown
30140,"Kids, Adventure",Unknown,TV,26,Unknown,Unknown
30143,"Action, Parody, Comedy, Sci-Fi, Shounen",Unknown,Special,1,Toei Animation,Unknown
